donor_id,gene_symbol,probe_id,detected_sample_count,total_sample_count,detection_rate
normalized_microarray_donor15496,CLCN3,1025184,470,470,1.0
normalized_microarray_donor15496,CNOT6L,1033005,455,470,0.9680851063829787
normalized_microarray_donor15496,CNOT6L,1033006,470,470,1.0
normalized_microarray_donor15496,CNOT6L,1033007,470,470,1.0
normalized_microarray_donor15496,CNTN1,1058103,470,470,1.0
normalized_microarray_donor15496,CNTN1,1058104,470,470,1.0
normalized_microarray_donor15496,COL3A1,1058092,7,470,0.014893617021276596
normalized_microarray_donor15496,COL3A1,1058093,233,470,0.4957446808510638
normalized_microarray_donor15496,COL3A1,1058094,4,470,0.00851063829787234
normalized_microarray_donor15496,COL3A1,1058095,8,470,0.01702127659574468
normalized_microarray_donor15496,COMMD1,1034390,470,470,1.0
normalized_microarray_donor15496,COMMD1,1034391,470,470,1.0
normalized_microarray_donor15496,CRLS1,1020322,470,470,1.0
normalized_microarray_donor15496,CTSB,1030215,470,470,1.0
normalized_microarray_donor15496,CTSB,1030216,470,470,1.0
normalized_microarray_donor15496,CTSB,1030217,470,470,1.0
normalized_microarray_donor15496,DCST1,1014309,4,470,0.00851063829787234
normalized_microarray_donor15496,DCST1,1018959,75,470,0.1595744680851064
normalized_microarray_donor15496,DCST1,1034485,5,470,0.010638297872340425
normalized_microarray_donor15496,DCUN1D1,1042987,470,470,1.0
normalized_microarray_donor15496,DCUN1D1,1060966,470,470,1.0
normalized_microarray_donor15496,DDRGK1,1039498,470,470,1.0
normalized_microarray_donor15496,DDRGK1,1039499,470,470,1.0
normalized_microarray_donor15496,DGKQ,1057741,465,470,0.9893617021276596
normalized_microarray_donor15496,DGKQ,1057742,2,470,0.00425531914893617
normalized_microarray_donor15496,DIRC1,1036088,470,470,1.0
normalized_microarray_donor15496,DIRC1,1036089,1,470,0.002127659574468085
normalized_microarray_donor15496,DLG2,1011473,470,470,1.0
normalized_microarray_donor15496,DLG2,1014060,443,470,0.9425531914893617
normalized_microarray_donor15496,DLG2,1015299,470,470,1.0
normalized_microarray_donor15496,DLG2,1020078,469,470,0.997872340425532
normalized_microarray_donor15496,DNAH17,1029339,2,470,0.00425531914893617
normalized_microarray_donor15496,DNAH17,1029340,277,470,0.5893617021276596
normalized_microarray_donor15496,DNASE1L1,1057592,277,470,0.5893617021276596
normalized_microarray_donor15496,DNASE1L1,1057593,470,470,1.0
normalized_microarray_donor15496,DNM1L,1026402,470,470,1.0
normalized_microarray_donor15496,DNM1L,1026403,470,470,1.0
normalized_microarray_donor15496,DNM1L,1026404,470,470,1.0
normalized_microarray_donor15496,DPP6,1021964,470,470,1.0
normalized_microarray_donor15496,DPP6,1021965,470,470,1.0
normalized_microarray_donor15496,DPP6,1021966,453,470,0.9638297872340426
normalized_microarray_donor15496,DPP6,1025983,457,470,0.9723404255319149
normalized_microarray_donor15496,DYRK1A,1026233,470,470,1.0
normalized_microarray_donor15496,DYRK1A,1026234,470,470,1.0
normalized_microarray_donor15496,DYRK1A,1026235,470,470,1.0
normalized_microarray_donor15496,ELOVL7,1014431,470,470,1.0
normalized_microarray_donor15496,ELOVL7,1017481,469,470,0.997872340425532
normalized_microarray_donor15496,FAM171A2,1013916,261,470,0.5553191489361702
normalized_microarray_donor15496,FAM171A2,1017989,389,470,0.8276595744680851
normalized_microarray_donor15496,FAM47E,1011673,466,470,0.9914893617021276
normalized_microarray_donor15496,FAM47E,1015924,470,470,1.0
normalized_microarray_donor15496,FASN,1057064,464,470,0.9872340425531915
normalized_microarray_donor15496,FASN,1057065,205,470,0.43617021276595747
normalized_microarray_donor15496,FBRSL1,1014256,470,470,1.0
normalized_microarray_donor15496,FBRSL1,1015696,470,470,1.0
normalized_microarray_donor15496,FCGR2A,1019379,470,470,1.0
normalized_microarray_donor15496,FCGR2B,1026970,15,470,0.031914893617021274
normalized_microarray_donor15496,FCGR2B,1026971,254,470,0.5404255319148936
normalized_microarray_donor15496,FCGR3B,1057035,364,470,0.774468085106383
normalized_microarray_donor15496,FGD4,1035818,470,470,1.0
normalized_microarray_donor15496,FGD4,1035819,5,470,0.010638297872340425
normalized_microarray_donor15496,FGD4,1064628,347,470,0.7382978723404255
normalized_microarray_donor15496,FYN,1029625,470,470,1.0
normalized_microarray_donor15496,FYN,1029626,470,470,1.0
normalized_microarray_donor15496,FYN,1029627,470,470,1.0
normalized_microarray_donor15496,GAK,1056538,470,470,1.0
normalized_microarray_donor15496,GAK,1056539,470,470,1.0
normalized_microarray_donor15496,GALNT14,1039165,470,470,1.0
normalized_microarray_donor15496,GALNT14,1039166,454,470,0.9659574468085106
normalized_microarray_donor15496,GALNT9,1013164,470,470,1.0
normalized_microarray_donor15496,GALNT9,1013937,346,470,0.7361702127659574
normalized_microarray_donor15496,GALNT9,1018522,462,470,0.9829787234042553
normalized_microarray_donor15496,GALNT9,1063388,150,470,0.3191489361702128
normalized_microarray_donor15496,GBF1,1049375,470,470,1.0
normalized_microarray_donor15496,GBF1,1049376,324,470,0.6893617021276596
normalized_microarray_donor15496,GCH1,1029868,105,470,0.22340425531914893
normalized_microarray_donor15496,GCH1,1029869,61,470,0.12978723404255318
normalized_microarray_donor15496,GCH1,1029901,60,470,0.1276595744680851
normalized_microarray_donor15496,GCH1,1030010,78,470,0.16595744680851063
normalized_microarray_donor15496,GCH1,1056474,20,470,0.0425531914893617
normalized_microarray_donor15496,GJA5,1024400,3,470,0.006382978723404255
normalized_microarray_donor15496,GJA5,1024401,32,470,0.06808510638297872
normalized_microarray_donor15496,GJA5,1056413,11,470,0.023404255319148935
normalized_microarray_donor15496,GPM6B,1023580,470,470,1.0
normalized_microarray_donor15496,GPM6B,1056269,470,470,1.0
normalized_microarray_donor15496,GPM6B,1056270,470,470,1.0
normalized_microarray_donor15496,GPM6B,1056271,470,470,1.0
normalized_microarray_donor15496,GPNMB,1024151,469,470,0.997872340425532
normalized_microarray_donor15496,GPNMB,1024152,69,470,0.14680851063829786
normalized_microarray_donor15496,GPR65,1049669,20,470,0.0425531914893617
normalized_microarray_donor15496,GPR65,1049670,31,470,0.06595744680851064
normalized_microarray_donor15496,GPRIN3,1021672,356,470,0.7574468085106383
normalized_microarray_donor15496,GPRIN3,1021673,336,470,0.7148936170212766
normalized_microarray_donor15496,GUSBP2,1010976,470,470,1.0
normalized_microarray_donor15496,HEATR6,1040127,470,470,1.0
normalized_microarray_donor15496,HEATR6,1040128,442,470,0.9404255319148936
normalized_microarray_donor15496,HIP1R,1049068,470,470,1.0
normalized_microarray_donor15496,HIP1R,1049069,470,470,1.0
normalized_microarray_donor15496,HLA-DQA1,1018703,2,470,0.00425531914893617
normalized_microarray_donor15496,HLA-DQA1,1021190,115,470,0.24468085106382978
normalized_microarray_donor15496,HLA-DQA1,1055658,6,470,0.01276595744680851
normalized_microarray_donor15496,HLA-DQA1,1055659,454,470,0.9659574468085106
normalized_microarray_donor15496,HLA-DQA1,1055660,3,470,0.006382978723404255
normalized_microarray_donor15496,HLA-DQB1,1055654,74,470,0.1574468085106383
normalized_microarray_donor15496,HLA-DQB1,1055655,26,470,0.05531914893617021
normalized_microarray_donor15496,HLA-DRA,1055652,267,470,0.5680851063829787
normalized_microarray_donor15496,HLA-DRA,1055653,470,470,1.0
normalized_microarray_donor15496,HLA-DRB1,1055650,470,470,1.0
normalized_microarray_donor15496,HLA-DRB1,1055651,470,470,1.0
normalized_microarray_donor15496,INPP5F,1046229,470,470,1.0
normalized_microarray_donor15496,INPP5F,1046230,470,470,1.0
normalized_microarray_donor15496,IP6K2,1030752,470,470,1.0
normalized_microarray_donor15496,IP6K2,1030753,470,470,1.0
normalized_microarray_donor15496,IP6K2,1030791,468,470,0.9957446808510638
normalized_microarray_donor15496,IP6K2,1030792,470,470,1.0
normalized_microarray_donor15496,IQCJ,1021047,216,470,0.4595744680851064
normalized_microarray_donor15496,IQCJ,1021142,283,470,0.6021276595744681
normalized_microarray_donor15496,IQCJ,1021143,338,470,0.7191489361702128
normalized_microarray_donor15496,IQCJ,1021144,307,470,0.6531914893617021
normalized_microarray_donor15496,IQCJ-SCHIP1,1044119,470,470,1.0
normalized_microarray_donor15496,IQCJ-SCHIP1,1044120,470,470,1.0
normalized_microarray_donor15496,IRS2,1049467,470,470,1.0
normalized_microarray_donor15496,IRS2,1049468,449,470,0.9553191489361702
normalized_microarray_donor15496,IRS2,1049469,470,470,1.0
normalized_microarray_donor15496,ITGA2B,1054940,338,470,0.7191489361702128
normalized_microarray_donor15496,ITGA2B,1054941,230,470,0.48936170212765956
normalized_microarray_donor15496,ITGA8,1049617,386,470,0.8212765957446808
normalized_microarray_donor15496,ITGA8,1049618,428,470,0.9106382978723404
normalized_microarray_donor15496,ITGAE,1054931,470,470,1.0
normalized_microarray_donor15496,ITGAE,1054932,470,470,1.0
normalized_microarray_donor15496,ITIH1,1054912,52,470,0.11063829787234042
normalized_microarray_donor15496,ITIH1,1054913,470,470,1.0
normalized_microarray_donor15496,ITPKB,1054898,470,470,1.0
normalized_microarray_donor15496,ITPKB,1054899,470,470,1.0
normalized_microarray_donor15496,KCNIP3,1022417,470,470,1.0
normalized_microarray_donor15496,KCNIP3,1022418,470,470,1.0
normalized_microarray_donor15496,KCNIP3,1022419,281,470,0.597872340425532
normalized_microarray_donor15496,KCNN3,1027249,463,470,0.9851063829787234
normalized_microarray_donor15496,KCNN3,1027250,405,470,0.8617021276595744
normalized_microarray_donor15496,KCNN3,1027251,365,470,0.776595744680851
normalized_microarray_donor15496,KCNS3,1054772,469,470,0.997872340425532
normalized_microarray_donor15496,KCNS3,1054773,409,470,0.8702127659574468
normalized_microarray_donor15496,KCNS3,1054774,34,470,0.07234042553191489
normalized_microarray_donor15496,KLHDC1,1035775,470,470,1.0
normalized_microarray_donor15496,KLHDC1,1035776,470,470,1.0
normalized_microarray_donor15496,KLHL7,1025738,470,470,1.0
normalized_microarray_donor15496,KLHL7,1025739,470,470,1.0
normalized_microarray_donor15496,KLHL7,1063321,458,470,0.9744680851063829
normalized_microarray_donor15496,KNTC1,1048212,468,470,0.9957446808510638
normalized_microarray_donor15496,KNTC1,1048213,468,470,0.9957446808510638
normalized_microarray_donor15496,KPNA1,1015121,470,470,1.0
normalized_microarray_donor15496,KPNA1,1020579,470,470,1.0
normalized_microarray_donor15496,KPNA3,1054722,470,470,1.0
normalized_microarray_donor15496,KPNA3,1054723,470,470,1.0
normalized_microarray_donor15496,KRTCAP2,1033536,470,470,1.0
normalized_microarray_donor15496,KRTCAP2,1033537,470,470,1.0
normalized_microarray_donor15496,KTN1,1011820,470,470,1.0
normalized_microarray_donor15496,KTN1,1017307,470,470,1.0
normalized_microarray_donor15496,KTN1,1054651,470,470,1.0
normalized_microarray_donor15496,LAMP3,1044682,0,470,0.0
normalized_microarray_donor15496,LAMP3,1044683,4,470,0.00851063829787234
normalized_microarray_donor15496,LHFPL2,1047730,470,470,1.0
normalized_microarray_donor15496,LHFPL2,1047731,360,470,0.7659574468085106
normalized_microarray_donor15496,LINC00326,1012240,8,470,0.01702127659574468
normalized_microarray_donor15496,LINC00326,1017951,1,470,0.002127659574468085
normalized_microarray_donor15496,LMNA,1023738,470,470,1.0
normalized_microarray_donor15496,LMNA,1023739,273,470,0.5808510638297872
normalized_microarray_donor15496,LMNA,1054551,470,470,1.0
normalized_microarray_donor15496,LRP1B,1043072,470,470,1.0
normalized_microarray_donor15496,LRP1B,1043073,470,470,1.0
normalized_microarray_donor15496,LRP8,1024086,470,470,1.0
normalized_microarray_donor15496,LRP8,1050104,470,470,1.0
normalized_microarray_donor15496,LRP8,1050105,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1015072,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1015124,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1015247,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1015252,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1020297,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1022598,470,470,1.0
normalized_microarray_donor15496,LRRC37A4P,1070359,418,470,0.8893617021276595
normalized_microarray_donor15496,LRRK2,1022614,470,470,1.0
normalized_microarray_donor15496,LRRK2,1022615,470,470,1.0
normalized_microarray_donor15496,LRRK2,1022616,441,470,0.9382978723404255
normalized_microarray_donor15496,LRRN2,1024046,470,470,1.0
normalized_microarray_donor15496,LRRN2,1024047,164,470,0.34893617021276596
normalized_microarray_donor15496,LRRN2,1047393,207,470,0.44042553191489364
normalized_microarray_donor15496,MAP4K4,1030502,470,470,1.0
normalized_microarray_donor15496,MAP4K4,1030503,470,470,1.0
normalized_microarray_donor15496,MAP4K4,1030504,470,470,1.0
normalized_microarray_donor15496,MAP4K4,1030505,470,470,1.0
normalized_microarray_donor15496,MAPT,1010837,470,470,1.0
normalized_microarray_donor15496,MAPT,1012542,119,470,0.2531914893617021
normalized_microarray_donor15496,MAPT,1014908,470,470,1.0
normalized_microarray_donor15496,MAPT,1020634,470,470,1.0
normalized_microarray_donor15496,MAPT-AS1,1063807,470,470,1.0
normalized_microarray_donor15496,MBNL2,1026724,470,470,1.0
normalized_microarray_donor15496,MBNL2,1026725,470,470,1.0
normalized_microarray_donor15496,MCCC1,1041094,470,470,1.0
normalized_microarray_donor15496,MCCC1,1041095,337,470,0.7170212765957447
normalized_microarray_donor15496,MED12L,1036005,460,470,0.9787234042553191
normalized_microarray_donor15496,MED12L,1036006,422,470,0.8978723404255319
normalized_microarray_donor15496,MED13,1047969,468,470,0.9957446808510638
normalized_microarray_donor15496,MED13,1047970,470,470,1.0
normalized_microarray_donor15496,METTL13,1029408,470,470,1.0
normalized_microarray_donor15496,METTL13,1029409,457,470,0.9723404255319149
normalized_microarray_donor15496,MIPOL1,1034741,469,470,0.997872340425532
normalized_microarray_donor15496,MIPOL1,1034742,470,470,1.0
normalized_microarray_donor15496,MMRN1,1046181,5,470,0.010638297872340425
normalized_microarray_donor15496,MMRN1,1046182,8,470,0.01702127659574468
normalized_microarray_donor15496,MORN1,1038820,346,470,0.7361702127659574
normalized_microarray_donor15496,MORN1,1038821,428,470,0.9106382978723404
normalized_microarray_donor15496,MRPL1,1039604,470,470,1.0
normalized_microarray_donor15496,MRPL1,1039605,470,470,1.0
normalized_microarray_donor15496,MSR1,1023451,121,470,0.2574468085106383
normalized_microarray_donor15496,MSR1,1023452,86,470,0.1829787234042553
normalized_microarray_donor15496,MSR1,1023453,88,470,0.18723404255319148
normalized_microarray_donor15496,MSR1,1054033,22,470,0.04680851063829787
normalized_microarray_donor15496,MTF2,1046288,470,470,1.0
normalized_microarray_donor15496,MTF2,1046289,470,470,1.0
normalized_microarray_donor15496,MUC12,1015514,352,470,0.7489361702127659
normalized_microarray_donor15496,MUC12,1025233,6,470,0.01276595744680851
normalized_microarray_donor15496,MUC12,1025234,4,470,0.00851063829787234
normalized_microarray_donor15496,MUC12,1025235,42,470,0.08936170212765958
normalized_microarray_donor15496,MUC12,1047868,3,470,0.006382978723404255
normalized_microarray_donor15496,MUC19,1069887,4,470,0.00851063829787234
normalized_microarray_donor15496,MYLK2,1037087,470,470,1.0
normalized_microarray_donor15496,MYLK2,1037088,85,470,0.18085106382978725
normalized_microarray_donor15496,NDUFAF2,1036662,470,470,1.0
normalized_microarray_donor15496,NDUFAF2,1036663,470,470,1.0
normalized_microarray_donor15496,NDUFAF2,1036664,470,470,1.0
normalized_microarray_donor15496,NOD2,1039983,119,470,0.2531914893617021
normalized_microarray_donor15496,NOD2,1039984,2,470,0.00425531914893617
normalized_microarray_donor15496,NOL4,1049390,468,470,0.9957446808510638
normalized_microarray_donor15496,NOL4,1049391,469,470,0.997872340425532
normalized_microarray_donor15496,NRBP1,1044129,470,470,1.0
normalized_microarray_donor15496,NRBP1,1044130,445,470,0.9468085106382979
normalized_microarray_donor15496,NSF,1053553,470,470,1.0
normalized_microarray_donor15496,NSF,1053554,470,470,1.0
normalized_microarray_donor15496,NUCKS1,1039781,470,470,1.0
normalized_microarray_donor15496,NUCKS1,1039782,470,470,1.0
normalized_microarray_donor15496,NUCKS1,1039783,470,470,1.0
normalized_microarray_donor15496,NUCKS1,1039784,462,470,0.9829787234042553
normalized_microarray_donor15496,NUCKS1,1039785,40,470,0.0851063829787234
normalized_microarray_donor15496,NUCKS1,1039786,470,470,1.0
normalized_microarray_donor15496,NUCKS1,1039787,470,470,1.0
normalized_microarray_donor15496,P2RX5,1029745,453,470,0.9638297872340426
normalized_microarray_donor15496,P2RX5,1029961,448,470,0.9531914893617022
normalized_microarray_donor15496,P2RX5,1029962,412,470,0.8765957446808511
normalized_microarray_donor15496,PAM,1053360,470,470,1.0
normalized_microarray_donor15496,PAM,1053361,214,470,0.4553191489361702
normalized_microarray_donor15496,PAM,1053362,470,470,1.0
normalized_microarray_donor15496,PAM,1053363,470,470,1.0
normalized_microarray_donor15496,PARP9,1012605,87,470,0.1851063829787234
normalized_microarray_donor15496,PARP9,1014893,296,470,0.6297872340425532
normalized_microarray_donor15496,PARP9,1017969,336,470,0.7148936170212766
normalized_microarray_donor15496,PARP9,1019052,252,470,0.5361702127659574
normalized_microarray_donor15496,PBXIP1,1040725,470,470,1.0
normalized_microarray_donor15496,PCGF3,1047531,470,470,1.0
normalized_microarray_donor15496,PCGF3,1047532,360,470,0.7659574468085106
normalized_microarray_donor15496,PCGF3,1047533,375,470,0.7978723404255319
normalized_microarray_donor15496,PCGF3,1047534,469,470,0.997872340425532
normalized_microarray_donor15496,PDE5A,1023660,335,470,0.7127659574468085
normalized_microarray_donor15496,PDE5A,1029314,311,470,0.6617021276595745
normalized_microarray_donor15496,PDE5A,1029315,435,470,0.925531914893617
normalized_microarray_donor15496,PDGFB,1025515,470,470,1.0
normalized_microarray_donor15496,PDGFB,1025516,451,470,0.9595744680851064
normalized_microarray_donor15496,PDLIM2,1030473,470,470,1.0
normalized_microarray_donor15496,PDLIM2,1030474,470,470,1.0
normalized_microarray_donor15496,PDLIM2,1030475,470,470,1.0
normalized_microarray_donor15496,PDLIM2,1030506,3,470,0.006382978723404255
normalized_microarray_donor15496,PDLIM2,1030507,463,470,0.9851063829787234
normalized_microarray_donor15496,PDLIM2,1063413,402,470,0.8553191489361702
normalized_microarray_donor15496,PIK3CA,1053064,470,470,1.0
normalized_microarray_donor15496,PIK3CA,1053065,470,470,1.0
normalized_microarray_donor15496,PITPNM2,1040522,250,470,0.5319148936170213
normalized_microarray_donor15496,PITPNM2,1040523,447,470,0.951063829787234
normalized_microarray_donor15496,PKP2,1028774,407,470,0.8659574468085106
normalized_microarray_donor15496,PKP2,1028775,310,470,0.6595744680851063
normalized_microarray_donor15496,PKP2,1068149,185,470,0.39361702127659576
normalized_microarray_donor15496,PLEKHM1,1014469,287,470,0.6106382978723405
normalized_microarray_donor15496,PLEKHM1,1015773,470,470,1.0
normalized_microarray_donor15496,PLEKHM1,1019528,362,470,0.7702127659574468
normalized_microarray_donor15496,PLEKHM1,1020046,470,470,1.0
normalized_microarray_donor15496,PMVK,1047114,470,470,1.0
normalized_microarray_donor15496,PMVK,1047115,470,470,1.0
normalized_microarray_donor15496,PRDM15,1021358,211,470,0.44893617021276594
normalized_microarray_donor15496,PRDM15,1021359,69,470,0.14680851063829786
normalized_microarray_donor15496,PRDM15,1021360,12,470,0.02553191489361702
normalized_microarray_donor15496,PRDM15,1065382,3,470,0.006382978723404255
normalized_microarray_donor15496,RAB25,1040843,7,470,0.014893617021276596
normalized_microarray_donor15496,RAB25,1040844,4,470,0.00851063829787234
normalized_microarray_donor15496,RABEP2,1038854,470,470,1.0
normalized_microarray_donor15496,RABEP2,1038855,463,470,0.9851063829787234
normalized_microarray_donor15496,RBMS3,1027165,470,470,1.0
normalized_microarray_donor15496,RBMS3,1027166,364,470,0.774468085106383
normalized_microarray_donor15496,RBMS3,1027167,469,470,0.997872340425532
normalized_microarray_donor15496,RILPL2,1033620,470,470,1.0
normalized_microarray_donor15496,RILPL2,1033621,466,470,0.9914893617021276
normalized_microarray_donor15496,RIMS1,1046115,461,470,0.9808510638297873
normalized_microarray_donor15496,RIMS1,1046116,469,470,0.997872340425532
normalized_microarray_donor15496,RIMS2,1013694,470,470,1.0
normalized_microarray_donor15496,RIMS2,1014746,465,470,0.9893617021276596
normalized_microarray_donor15496,RIMS2,1015006,469,470,0.997872340425532
normalized_microarray_donor15496,RIMS2,1020609,470,470,1.0
normalized_microarray_donor15496,RIT1,1052172,470,470,1.0
normalized_microarray_donor15496,RIT1,1052174,364,470,0.774468085106383
normalized_microarray_donor15496,RIT2,1052175,468,470,0.9957446808510638
normalized_microarray_donor15496,RIT2,1052176,470,470,1.0
normalized_microarray_donor15496,RNF141,1043920,470,470,1.0
normalized_microarray_donor15496,RNF141,1043922,470,470,1.0
normalized_microarray_donor15496,RORA,1024340,470,470,1.0
normalized_microarray_donor15496,RORA,1024341,470,470,1.0
normalized_microarray_donor15496,RPL10,1052085,470,470,1.0
normalized_microarray_donor15496,RPL10,1052086,470,470,1.0
normalized_microarray_donor15496,RPL10,1052087,470,470,1.0
normalized_microarray_donor15496,RPL13AP3,1012847,470,470,1.0
normalized_microarray_donor15496,RPL3,1052118,470,470,1.0
normalized_microarray_donor15496,RPL3,1052119,469,470,0.997872340425532
normalized_microarray_donor15496,RPS6KL1,1038074,362,470,0.7702127659574468
normalized_microarray_donor15496,RPS6KL1,1038075,467,470,0.9936170212765958
normalized_microarray_donor15496,SCARB2,1058448,470,470,1.0
normalized_microarray_donor15496,SCARB2,1058449,470,470,1.0
normalized_microarray_donor15496,SCN2A,1022204,466,470,0.9914893617021276
normalized_microarray_donor15496,SCN2A,1022205,470,470,1.0
normalized_microarray_donor15496,SCN2A,1022206,463,470,0.9851063829787234
normalized_microarray_donor15496,SCN2A,1022207,470,470,1.0
normalized_microarray_donor15496,SEC23IP,1046486,470,470,1.0
normalized_microarray_donor15496,SEC23IP,1046487,466,470,0.9914893617021276
normalized_microarray_donor15496,SEMA4A,1039940,468,470,0.9957446808510638
normalized_microarray_donor15496,SEMA4A,1039941,85,470,0.18085106382978725
normalized_microarray_donor15496,SETD1A,1023898,356,470,0.7574468085106383
normalized_microarray_donor15496,SETD1A,1023899,353,470,0.7510638297872341
normalized_microarray_donor15496,SH2B1,1013795,367,470,0.7808510638297872
normalized_microarray_donor15496,SH2B1,1019011,461,470,0.9808510638297873
normalized_microarray_donor15496,SH3GL2,1051629,470,470,1.0
normalized_microarray_donor15496,SH3GL2,1051630,468,470,0.9957446808510638
normalized_microarray_donor15496,SIPA1L2,1040561,470,470,1.0
normalized_microarray_donor15496,SIPA1L2,1040562,470,470,1.0
normalized_microarray_donor15496,SLC25A44,1048289,230,470,0.48936170212765956
normalized_microarray_donor15496,SLC25A44,1048290,431,470,0.9170212765957447
normalized_microarray_donor15496,SLC25A44,1048291,470,470,1.0
normalized_microarray_donor15496,SLC2A13,1036278,470,470,1.0
normalized_microarray_donor15496,SLC2A13,1036279,470,470,1.0
normalized_microarray_donor15496,SLC2A13,1036280,233,470,0.4957446808510638
normalized_microarray_donor15496,SLC38A1,1011006,470,470,1.0
normalized_microarray_donor15496,SLC38A1,1020708,470,470,1.0
normalized_microarray_donor15496,SLC41A1,1032909,470,470,1.0
normalized_microarray_donor15496,SLC41A1,1032910,12,470,0.02553191489361702
normalized_microarray_donor15496,SLC44A4,1038467,0,470,0.0
normalized_microarray_donor15496,SLC44A4,1038468,6,470,0.01276595744680851
normalized_microarray_donor15496,SMAD4,1054430,470,470,1.0
normalized_microarray_donor15496,SMAD4,1054431,366,470,0.7787234042553192
normalized_microarray_donor15496,SNCA,1010655,470,470,1.0
normalized_microarray_donor15496,SNCA,1020182,470,470,1.0
normalized_microarray_donor15496,SORBS2,1029199,470,470,1.0
normalized_microarray_donor15496,SORBS2,1029200,461,470,0.9808510638297873
normalized_microarray_donor15496,SORBS2,1068745,470,470,1.0
normalized_microarray_donor15496,SPATA19,1033264,31,470,0.06595744680851064
normalized_microarray_donor15496,SPATA19,1033265,6,470,0.01276595744680851
normalized_microarray_donor15496,SPATA6,1042808,463,470,0.9851063829787234
normalized_microarray_donor15496,SPATA6,1042809,470,470,1.0
normalized_microarray_donor15496,SPPL2B,1013582,470,470,1.0
normalized_microarray_donor15496,SPPL2B,1019980,470,470,1.0
normalized_microarray_donor15496,SPTSSB,1021818,428,470,0.9106382978723404
normalized_microarray_donor15496,SPTSSB,1021819,367,470,0.7808510638297872
normalized_microarray_donor15496,STK39,1044446,470,470,1.0
normalized_microarray_donor15496,STK39,1044447,470,470,1.0
normalized_microarray_donor15496,STX1B,1036371,470,470,1.0
normalized_microarray_donor15496,STX1B,1036372,470,470,1.0
normalized_microarray_donor15496,SV2C,1025369,462,470,0.9829787234042553
normalized_microarray_donor15496,SV2C,1025370,435,470,0.925531914893617
normalized_microarray_donor15496,SV2C,1025371,437,470,0.9297872340425531
normalized_microarray_donor15496,SYT10,1031929,336,470,0.7148936170212766
normalized_microarray_donor15496,SYT10,1031930,323,470,0.6872340425531915
normalized_microarray_donor15496,SYT17,1043121,470,470,1.0
normalized_microarray_donor15496,SYT17,1043122,469,470,0.997872340425532
normalized_microarray_donor15496,SYT17,1043123,453,470,0.9638297872340426
normalized_microarray_donor15496,SYT4,1051007,469,470,0.997872340425532
normalized_microarray_donor15496,SYT4,1051008,468,470,0.9957446808510638
normalized_microarray_donor15496,SYT4,1051009,469,470,0.997872340425532
normalized_microarray_donor15496,TAC1,1028377,406,470,0.8638297872340426
normalized_microarray_donor15496,TAC1,1029249,439,470,0.9340425531914893
normalized_microarray_donor15496,TAC1,1029250,453,470,0.9638297872340426
normalized_microarray_donor15496,TAC1,1029251,424,470,0.902127659574468
normalized_microarray_donor15496,TAC1,1029252,408,470,0.8680851063829788
normalized_microarray_donor15496,TAC1,1029253,399,470,0.8489361702127659
normalized_microarray_donor15496,TAC1,1029254,372,470,0.7914893617021277
normalized_microarray_donor15496,TAC1,1029255,423,470,0.9
normalized_microarray_donor15496,TAC1,1029256,426,470,0.9063829787234042
normalized_microarray_donor15496,TAC1,1029257,430,470,0.9148936170212766
normalized_microarray_donor15496,TAC1,1029258,390,470,0.8297872340425532
normalized_microarray_donor15496,TAC1,1029261,367,470,0.7808510638297872
normalized_microarray_donor15496,TAC1,1051004,418,470,0.8893617021276595
normalized_microarray_donor15496,TBC1D5,1011556,470,470,1.0
normalized_microarray_donor15496,TBC1D5,1020243,465,470,0.9893617021276596
normalized_microarray_donor15496,TBXAS1,1019912,425,470,0.9042553191489362
normalized_microarray_donor15496,TBXAS1,1028035,470,470,1.0
normalized_microarray_donor15496,TBXAS1,1028036,10,470,0.02127659574468085
normalized_microarray_donor15496,TEKT4,1034403,40,470,0.0851063829787234
normalized_microarray_donor15496,TEKT4,1034404,461,470,0.9808510638297873
normalized_microarray_donor15496,TEKT4,1034405,57,470,0.12127659574468085
normalized_microarray_donor15496,TIAL1,1022190,470,470,1.0
normalized_microarray_donor15496,TIAL1,1022191,470,470,1.0
normalized_microarray_donor15496,TIAL1,1022192,470,470,1.0
normalized_microarray_donor15496,TMEM108,1039492,470,470,1.0
normalized_microarray_donor15496,TMEM108,1039493,463,470,0.9851063829787234
normalized_microarray_donor15496,TMEM108,1061880,3,470,0.006382978723404255
normalized_microarray_donor15496,TMEM163,1038292,452,470,0.9617021276595744
normalized_microarray_donor15496,TMEM163,1038293,412,470,0.8765957446808511
normalized_microarray_donor15496,TMEM175,1037692,470,470,1.0
normalized_microarray_donor15496,TMEM175,1037693,470,470,1.0
normalized_microarray_donor15496,TPM1,1029651,470,470,1.0
normalized_microarray_donor15496,TPM1,1029652,470,470,1.0
normalized_microarray_donor15496,TPM1,1029653,470,470,1.0
normalized_microarray_donor15496,TPM1,1029654,468,470,0.9957446808510638
