gene_symbol,number_of_available_probes,number_of_reliable_probes,best_detection_rate
A_24_P921062,1,0,0.15153970826580226
A_24_P921069,1,0,0.005672609400324149
A_24_P921167,1,0,0.004051863857374392
A_24_P921174,1,0,0.08373851971907077
A_24_P921213,1,0,0.004592112371690978
A_24_P921285,1,0,0.001350621285791464
A_24_P921327,1,0,0.018098325229605618
A_24_P921376,1,0,0.004592112371690978
A_24_P921421,1,0,0.009184224743381956
A_24_P921426,1,0,0.005672609400324149
A_24_P921502,1,0,0.0032414910858995136
A_24_P921519,2,0,0.02485143165856294
A_24_P921623,1,0,0.44570502431118314
A_24_P921633,1,0,0.0018908698001080498
A_24_P921636,1,0,0.0021609940572663426
A_24_P921649,1,0,0.036196650459211235
A_24_P921660,2,0,0.14397622906537008
A_24_P921719,1,0,0.007023230686115613
A_24_P921794,1,0,0.16450567260940033
A_24_P921832,1,0,0.004862236628849271
A_24_P921857,1,0,0.023230686115613183
A_24_P921862,1,0,0.0032414910858995136
A_24_P921871,2,0,0.08562938951917883
A_24_P921906,1,0,0.43733117233927604
A_24_P921947,1,0,0.01242571582928147
A_24_P921957,2,0,0.26526202052944353
A_24_P921986,1,0,0.011345218800648298
A_24_P921991,1,0,0.0032414910858995136
A_24_P922005,1,0,0.03430578065910319
A_24_P922062,1,0,0.35845488924905455
A_24_P922084,1,0,0.014586709886547812
A_24_P922173,1,0,0.018368449486763912
A_24_P922182,1,0,0.23878984332793085
A_24_P922208,1,0,0.005132360886007563
A_24_P922252,2,0,0.27363587250135063
A_24_P922327,1,0,0.47568881685575365
A_24_P922331,1,0,0.0024311183144246355
A_24_P922349,1,0,0.12884927066450566
A_24_P922387,2,0,0.1385737439222042
A_24_P922401,1,0,0.03916801728795246
A_24_P922430,1,0,0.007293354943273906
A_24_P922440,1,0,0.008373851971907077
A_24_P922449,1,0,0.007023230686115613
A_24_P922511,1,0,0.001350621285791464
A_24_P922528,1,0,0.002971366828741221
A_24_P922613,1,0,0.026202052944354404
A_24_P922653,1,0,0.027282549972987576
A_24_P92267,1,0,0.2525661804430038
A_24_P922726,1,0,0.0037817396002160996
A_24_P922732,1,0,0.0032414910858995136
A_24_P922750,2,0,0.005132360886007563
A_24_P922758,1,0,0.0018908698001080498
A_24_P922770,1,0,0.005672609400324149
A_24_P922793,1,0,0.15505132360886006
A_24_P922808,1,0,0.4627228525121556
A_24_P922838,1,0,0.22447325769854132
A_24_P922862,1,0,0.0032414910858995136
A_24_P922893,1,0,0.25823878984332793
A_24_P922979,2,0,0.10480821177741761
A_24_P923056,1,0,0.018098325229605618
A_24_P923076,1,0,0.04808211777417612
A_24_P923215,1,0,0.0016207455429497568
A_24_P923225,1,0,0.0024311183144246355
A_24_P923271,1,0,0.35845488924905455
A_24_P923331,1,0,0.02215018908698001
A_24_P923439,1,0,0.0018908698001080498
A_24_P923478,1,0,0.012965964343598054
A_24_P923514,1,0,0.0035116153430578066
A_24_P923534,1,0,0.0016207455429497568
A_24_P923553,1,0,0.0024311183144246355
A_24_P923567,1,0,0.006212857914640735
A_24_P923654,1,0,0.24878444084278767
A_24_P923670,1,0,0.007023230686115613
A_24_P923676,1,0,0.0024311183144246355
A_24_P923695,1,0,0.01242571582928147
A_24_P923774,1,0,0.005402485143165856
A_24_P923789,1,0,0.008103727714748784
A_24_P923822,1,0,0.006212857914640735
A_24_P923839,1,0,0.0010804970286331713
A_24_P923854,1,0,0.446515397082658
A_24_P923882,1,0,0.00675310642895732
A_24_P923962,1,0,0.06834143706104809
A_24_P923984,1,0,0.0024311183144246355
A_24_P924016,1,0,0.004592112371690978
A_24_P924029,1,0,0.012155591572123177
A_24_P924104,1,0,0.006482982171799027
A_24_P924114,1,0,0.3371150729335494
A_24_P924118,1,0,0.012695840086439762
A_24_P924125,1,0,0.011885467314964884
A_24_P924143,1,0,0.004051863857374392
A_24_P924183,1,0,0.047271745002701246
A_24_P924217,1,0,0.03970826580226904
A_24_P924230,1,0,0.004862236628849271
A_24_P924247,3,0,0.15532144786601837
A_24_P924251,1,0,0.00864397622906537
A_24_P924452,1,0,0.002701242571582928
A_24_P924494,1,0,0.005672609400324149
A_24_P924504,1,0,0.017017828200972446
A_24_P924552,1,0,0.002701242571582928
A_24_P924567,1,0,0.15451107509454348
A_24_P924571,1,0,0.004321988114532685
A_24_P924611,1,0,0.0024311183144246355
A_24_P924764,1,0,0.004051863857374392
A_24_P924783,1,0,0.004321988114532685
A_24_P924791,1,0,0.005672609400324149
A_24_P92486,1,0,0.04294975688816856
A_24_P924890,1,0,0.007023230686115613
A_24_P924908,1,0,0.0018908698001080498
A_24_P924968,1,0,0.039978390059427334
A_24_P925010,1,0,0.36925985953538626
A_24_P925013,1,0,0.005942733657482442
A_24_P925052,1,0,0.015126958400864398
A_24_P925109,1,0,0.002701242571582928
A_24_P925124,1,0,0.06969205834683954
A_24_P925163,1,0,0.007563479200432199
A_24_P925201,1,0,0.0189086980010805
A_24_P925274,1,0,0.11480280929227445
A_24_P925310,1,0,0.06537007023230686
A_24_P925327,1,0,0.0032414910858995136
A_24_P925334,1,0,0.002971366828741221
A_24_P925442,1,0,0.005132360886007563
A_24_P925490,1,0,0.005402485143165856
A_24_P925505,1,0,0.06969205834683954
A_24_P925615,1,0,0.391139924365208
A_24_P925631,1,0,0.4773095623987034
A_24_P925647,1,0,0.00864397622906537
A_24_P925673,1,0,0.007563479200432199
A_24_P925779,1,0,0.018368449486763912
A_24_P925786,1,0,0.004051863857374392
A_24_P925808,1,0,0.26499189627228525
A_24_P925818,1,0,0.03322528363047002
A_24_P925913,1,0,0.002971366828741221
A_24_P925940,1,0,0.004862236628849271
A_24_P925966,1,0,0.07293354943273905
A_24_P926006,1,0,0.004862236628849271
A_24_P926044,1,0,0.004592112371690978
A_24_P926095,1,0,0.00675310642895732
A_24_P926155,1,0,0.0035116153430578066
A_24_P92624,1,0,0.018368449486763912
A_24_P926272,1,0,0.004862236628849271
A_24_P926284,1,0,0.0037817396002160996
A_24_P926285,1,0,0.010804970286331712
A_24_P926306,1,0,0.0035116153430578066
A_24_P926337,1,0,0.002971366828741221
A_24_P926347,1,0,0.017017828200972446
A_24_P926354,1,0,0.005402485143165856
A_24_P926462,1,0,0.004321988114532685
A_24_P926478,1,0,0.37142085359265264
A_24_P926543,1,0,0.0037817396002160996
A_24_P926554,1,0,0.09103187466234468
A_24_P926566,1,0,0.37466234467855214
A_24_P926594,1,0,0.01242571582928147
A_24_P926606,1,0,0.48406266882766075
A_24_P926617,1,0,0.3381955699621826
A_24_P926631,1,0,0.004051863857374392
A_24_P926648,1,0,0.4521880064829822
A_24_P926693,1,0,0.051053484602917344
A_24_P926709,1,0,0.277687736358725
A_24_P926719,1,0,0.002971366828741221
A_24_P926720,1,0,0.009994597514856833
A_24_P926734,1,0,0.0018908698001080498
A_24_P926755,1,0,0.03430578065910319
A_24_P926799,1,0,0.41626148028092924
A_24_P926806,1,0,0.0016207455429497568
A_24_P926915,1,0,0.005132360886007563
A_24_P926931,1,0,0.0016207455429497568
A_24_P927027,1,0,0.45948136142625606
A_24_P927054,1,0,0.004592112371690978
A_24_P927106,1,0,0.05942733657482442
A_24_P927116,1,0,0.0016207455429497568
A_24_P927134,1,0,0.0032414910858995136
A_24_P927142,1,0,0.04024851431658563
A_24_P927148,1,0,0.01350621285791464
A_24_P927166,1,0,0.04970286331712588
A_24_P927230,1,0,0.29821717990275526
A_24_P927254,1,0,0.007833603457590491
A_24_P927272,1,0,0.005132360886007563
A_24_P927287,1,0,0.0035116153430578066
A_24_P927451,1,0,0.0024311183144246355
A_24_P927500,1,0,0.002701242571582928
A_24_P927507,1,0,0.014586709886547812
A_24_P927534,1,0,0.04538087520259319
A_24_P927553,1,0,0.35224203133441384
A_24_P927569,1,0,0.017017828200972446
A_24_P927662,1,0,0.00675310642895732
A_24_P927679,1,0,0.21853052404105888
A_24_P927693,1,0,0.02404105888708806
A_24_P927770,2,0,0.47271745002701243
A_24_P927786,1,0,0.004321988114532685
A_24_P927840,1,0,0.0037817396002160996
A_24_P927996,1,0,0.018368449486763912
A_24_P928006,1,0,0.0010804970286331713
A_24_P928031,1,0,0.05888708806050783
A_24_P928086,1,0,0.004592112371690978
A_24_P928112,1,0,0.03565640194489465
A_24_P928133,2,0,0.0035116153430578066
A_24_P928142,1,0,0.11021069692058347
A_24_P928175,1,0,0.21745002701242572
A_24_P928208,1,0,0.23581847649918963
A_24_P92823,1,0,0.3876283090221502
A_24_P928235,1,0,0.0035116153430578066
A_24_P928306,1,0,0.039978390059427334
A_24_P928310,1,0,0.0035116153430578066
A_24_P928319,1,0,0.002971366828741221
A_24_P928333,1,0,0.0021609940572663426
A_24_P928357,1,0,0.004051863857374392
A_24_P928371,1,0,0.01242571582928147
A_24_P928436,1,0,0.4235548352242031
A_24_P928467,1,0,0.0035116153430578066
A_24_P928582,1,0,0.08887088060507833
A_24_P928662,1,0,0.018368449486763912
A_24_P928671,1,0,0.014046461372231226
A_24_P928705,1,0,0.009184224743381956
A_24_P928765,2,0,0.011615343057806591
A_24_P928772,1,0,0.13776337115072934
A_24_P928830,1,0,0.012695840086439762
A_24_P928862,1,0,0.0021609940572663426
A_24_P928888,1,0,0.0018908698001080498
A_24_P928920,1,0,0.007293354943273906
A_24_P928931,1,0,0.005132360886007563
A_24_P928949,1,0,0.006482982171799027
A_24_P928986,1,0,0.24932468935710428
A_24_P929051,1,0,0.004051863857374392
A_24_P929126,1,0,0.02890329551593733
A_24_P929158,1,0,0.08022690437601297
A_24_P929166,1,0,0.013236088600756347
A_24_P929231,1,0,0.0337655321447866
A_24_P929246,1,0,0.0016207455429497568
A_24_P929279,1,0,0.026202052944354404
A_24_P929289,1,0,0.001350621285791464
A_24_P929301,1,0,0.005942733657482442
A_24_P929413,1,0,0.005132360886007563
A_24_P929473,1,0,0.010264721772015126
A_24_P929499,1,0,0.014856834143706105
A_24_P929524,1,0,0.03862776877363587
A_24_P929533,1,0,0.0021609940572663426
A_24_P929640,1,0,0.2739059967585089
A_24_P929845,1,0,0.008373851971907077
A_24_P929867,1,0,0.06347920043219882
A_24_P929926,1,0,0.0032414910858995136
A_24_P930100,1,0,0.012695840086439762
A_24_P930134,1,0,0.3824959481361426
A_24_P930140,1,0,0.012695840086439762
A_24_P930148,1,0,0.0021609940572663426
A_24_P930180,1,0,0.001350621285791464
A_24_P930237,1,0,0.0016207455429497568
A_24_P930253,1,0,0.002971366828741221
A_24_P930283,1,0,0.001350621285791464
A_24_P930384,1,0,0.1280388978930308
A_24_P930391,1,0,0.40626688276607237
A_24_P930432,1,0,0.03646677471636953
A_24_P930487,1,0,0.07698541329011345
A_24_P930507,2,0,0.08670988654781199
A_24_P93051,1,0,0.06591031874662345
A_24_P930582,1,0,0.009994597514856833
A_24_P930596,2,0,0.009184224743381956
A_24_P930635,1,0,0.020529443544030253
A_24_P930677,1,0,0.01242571582928147
A_24_P930705,1,0,0.005132360886007563
A_24_P930799,1,0,0.011075094543490005
A_24_P930815,1,0,0.005672609400324149
A_24_P930822,1,0,0.14046461372231225
A_24_P930829,1,0,0.0024311183144246355
A_24_P930842,1,0,0.0032414910858995136
A_24_P930883,1,0,0.00945434900054025
A_24_P930905,1,0,0.005132360886007563
A_24_P931059,2,0,0.01431658562938952
A_24_P931079,1,0,0.009184224743381956
A_24_P931097,1,0,0.002971366828741221
A_24_P931157,1,0,0.0018908698001080498
A_24_P931175,1,0,0.05186385737439222
A_24_P931264,1,0,0.008103727714748784
A_24_P931272,1,0,0.0035116153430578066
A_24_P931306,1,0,0.00675310642895732
A_24_P931355,1,0,0.0021609940572663426
A_24_P931472,1,0,0.004862236628849271
A_24_P931568,1,0,0.004051863857374392
A_24_P931598,1,0,0.0037817396002160996
A_24_P931608,1,0,0.06185845488924906
A_24_P93162,1,0,0.014586709886547812
A_24_P931653,1,0,0.07617504051863858
A_24_P931673,1,0,0.004051863857374392
A_24_P931713,2,0,0.005132360886007563
A_24_P931736,1,0,0.11588330632090761
A_24_P931744,1,0,0.23851971907077255
A_24_P931768,1,0,0.005942733657482442
A_24_P931788,1,0,0.002701242571582928
A_24_P931804,1,0,0.0032414910858995136
A_24_P931817,1,0,0.0035116153430578066
A_24_P931874,1,0,0.02674230145867099
A_24_P931903,1,0,0.002971366828741221
A_24_P931905,1,0,0.005942733657482442
A_24_P931932,1,0,0.006212857914640735
A_24_P931939,1,0,0.1358725013506213
A_24_P932031,1,0,0.009184224743381956
A_24_P932083,1,0,0.233387358184765
A_24_P932125,1,0,0.0035116153430578066
A_24_P932193,1,0,0.0035116153430578066
A_24_P932238,1,0,0.002971366828741221
A_24_P932270,1,0,0.01539708265802269
A_24_P932339,1,0,0.002971366828741221
A_24_P932385,1,0,0.07023230686115613
A_24_P932405,1,0,0.031874662344678555
A_24_P932479,1,0,0.019448946515397084
A_24_P932488,1,0,0.005132360886007563
A_24_P932507,1,0,0.1580226904376013
A_24_P932547,1,0,0.004051863857374392
A_24_P932598,1,0,0.028092922744462453
A_24_P932614,1,0,0.331172339276067
A_24_P932648,1,0,0.05753646677471637
A_24_P932710,2,0,0.0035116153430578066
A_24_P932719,1,0,0.007023230686115613
A_24_P932757,1,0,0.005942733657482442
A_24_P932785,1,0,0.007563479200432199
A_24_P932810,1,0,0.005672609400324149
A_24_P932822,1,0,0.007563479200432199
A_24_P932833,1,0,0.005942733657482442
A_24_P932851,1,0,0.0021609940572663426
A_24_P932909,1,0,0.007563479200432199
A_24_P932934,1,0,0.01053484602917342
A_24_P932958,1,0,0.10696920583468396
A_24_P932973,1,0,0.004592112371690978
A_24_P932981,1,0,0.029173419773095625
A_24_P933043,1,0,0.0032414910858995136
A_24_P933059,1,0,0.06293895191788222
A_24_P933105,1,0,0.15694219340896812
A_24_P933108,1,0,0.012965964343598054
A_24_P933158,1,0,0.004592112371690978
A_24_P93321,1,0,0.06996218260399784
A_24_P933249,1,0,0.0016207455429497568
A_24_P933278,1,0,0.022690437601296597
A_24_P933291,1,0,0.004321988114532685
A_24_P933305,1,0,0.006482982171799027
A_24_P933378,1,0,0.16639654240950838
A_24_P93341,2,0,0.32468935710426794
A_24_P933410,2,0,0.43787142085359265
A_24_P933432,2,0,0.4783900594273366
A_24_P933448,1,0,0.007563479200432199
A_24_P933538,1,0,0.1507293354943274
A_24_P933618,1,0,0.1847649918962723
A_24_P933647,1,0,0.007833603457590491
A_24_P933655,1,0,0.4651539708265802
A_24_P933720,1,0,0.0032414910858995136
A_24_P933761,1,0,0.0018908698001080498
A_24_P933859,1,0,0.05159373311723393
A_24_P933902,1,0,0.0035116153430578066
A_24_P933908,1,0,0.006482982171799027
A_24_P933965,1,0,0.006482982171799027
A_24_P933994,1,0,0.011885467314964884
A_24_P934083,1,0,0.024311183144246355
A_24_P934096,1,0,0.009994597514856833
A_24_P934184,1,0,0.0035116153430578066
A_24_P934214,1,0,0.01053484602917342
A_24_P934284,1,0,0.001350621285791464
A_24_P934295,1,0,0.004862236628849271
A_24_P934306,1,0,0.055915721231766614
A_24_P934316,1,0,0.010804970286331712
A_24_P934376,1,0,0.0016207455429497568
A_24_P934434,1,0,0.002701242571582928
A_24_P934497,1,0,0.0035116153430578066
A_24_P934541,1,0,0.3408968125337655
A_24_P934565,1,0,0.14100486223662884
A_24_P934622,1,0,0.0018908698001080498
A_24_P934643,1,0,0.004321988114532685
A_24_P934656,1,0,0.005942733657482442
A_24_P934667,1,0,0.015667206915180983
A_24_P934729,1,0,0.005942733657482442
A_24_P934740,1,0,0.005672609400324149
A_24_P934842,1,0,0.00864397622906537
A_24_P934861,1,0,0.3427876823338736
A_24_P934939,1,0,0.002701242571582928
A_24_P934947,2,0,0.12587790383576444
A_24_P934952,1,0,0.3835764451647758
A_24_P934971,1,0,0.03349540788762831
A_24_P934975,1,0,0.0753646677471637
A_24_P93503,1,0,0.4203133441383036
A_24_P935045,1,0,0.010804970286331712
A_24_P935071,1,0,0.027552674230145867
A_24_P935082,1,0,0.007563479200432199
A_24_P935114,1,0,0.0032414910858995136
A_24_P935159,1,0,0.0021609940572663426
A_24_P935163,1,0,0.005132360886007563
A_24_P935199,1,0,0.005942733657482442
A_24_P935203,1,0,0.01755807671528903
A_24_P935235,1,0,0.06320907617504051
A_24_P935243,1,0,0.09940572663425176
A_24_P935407,2,0,0.11804430037817396
A_24_P935417,1,0,0.002701242571582928
A_24_P935454,1,0,0.00945434900054025
A_24_P935492,1,0,0.005132360886007563
A_24_P935531,1,0,0.0016207455429497568
A_24_P935535,1,0,0.004592112371690978
A_24_P935635,1,0,0.0021609940572663426
A_24_P935647,1,0,0.002971366828741221
A_24_P935755,2,0,0.30199891950297136
A_24_P935852,1,0,0.2955159373311723
A_24_P935864,1,0,0.0037817396002160996
A_24_P935952,1,0,0.00675310642895732
A_24_P935967,1,0,0.004321988114532685
A_24_P936010,1,0,0.044840626688276604
A_24_P936057,1,0,0.006482982171799027
A_24_P936067,1,0,0.007023230686115613
A_24_P936111,1,0,0.019989195029713667
A_24_P936141,1,0,0.08616963803349541
A_24_P936221,1,0,0.1358725013506213
A_24_P936298,1,0,0.0035116153430578066
A_24_P936327,1,0,0.004051863857374392
A_24_P93633,1,0,0.06591031874662345
A_24_P936373,1,0,0.046731496488384656
A_24_P936393,1,0,0.4251755807671529
A_24_P936470,1,0,0.0024311183144246355
A_24_P936488,1,0,0.0037817396002160996
A_24_P936556,1,0,0.007023230686115613
A_24_P936618,1,0,0.0035116153430578066
A_24_P936628,1,0,0.011345218800648298
A_24_P936637,1,0,0.00864397622906537
A_24_P936736,1,0,0.0018908698001080498
A_24_P93675,1,0,0.002971366828741221
A_24_P936779,1,0,0.4805510534846029
A_24_P936809,1,0,0.007563479200432199
A_24_P936820,1,0,0.014046461372231226
A_24_P936836,1,0,0.1129119394921664
A_24_P936849,1,0,0.0024311183144246355
A_24_P936924,1,0,0.002701242571582928
A_24_P936953,1,0,0.3868179362506753
A_24_P936963,1,0,0.005132360886007563
A_24_P936988,1,0,0.0037817396002160996
A_24_P936999,1,0,0.2968665586169638
A_24_P937039,1,0,0.004592112371690978
A_24_P937070,1,0,0.002701242571582928
A_24_P937084,1,0,0.0037817396002160996
A_24_P937107,1,0,0.007563479200432199
A_24_P937207,1,0,0.008373851971907077
A_24_P937231,1,0,0.03808752025931929
A_24_P937265,1,0,0.11426256077795786
A_24_P93728,1,0,0.00675310642895732
A_24_P937281,1,0,0.013776337115072933
A_24_P937366,1,0,0.012695840086439762
A_24_P937435,1,0,0.06239870340356564
A_24_P937468,1,0,0.006212857914640735
A_24_P937478,1,0,0.0032414910858995136
A_24_P937489,1,0,0.006482982171799027
A_24_P937506,1,0,0.0032414910858995136
A_24_P937546,1,0,0.47541869259859537
A_24_P937573,1,0,0.03079416531604538
A_24_P937588,2,0,0.2585089141004862
A_24_P937649,1,0,0.031874662344678555
A_24_P937656,1,0,0.006212857914640735
A_24_P937744,1,0,0.12209616423554835
A_24_P937817,1,0,0.045650999459751485
A_24_P937831,2,0,0.12182603997839006
A_24_P937842,1,0,0.11210156672069152
A_24_P937904,1,0,0.005132360886007563
A_24_P937952,1,0,0.0035116153430578066
A_24_P938015,1,0,0.007563479200432199
A_24_P938050,1,0,0.004321988114532685
A_24_P938243,1,0,0.030524041058887088
A_24_P938254,1,0,0.010264721772015126
A_24_P938263,1,0,0.006482982171799027
A_24_P93828,1,0,0.24122096164235549
A_24_P938284,1,0,0.40707725553754726
A_24_P938342,1,0,0.006212857914640735
A_24_P938357,1,0,0.036736898973527825
A_24_P938433,1,0,0.0037817396002160996
A_24_P938452,1,0,0.0016207455429497568
A_24_P938475,1,0,0.01053484602917342
A_24_P938572,1,0,0.0024311183144246355
A_24_P938597,1,0,0.01242571582928147
A_24_P93874,1,0,0.005402485143165856
A_24_P940079,1,0,0.47190707725553754
A_24_P940172,2,0,0.02593192868719611
A_24_P940209,1,0,0.005672609400324149
A_24_P940244,1,0,0.008914100486223663
A_24_P940290,1,0,0.0032414910858995136
A_24_P940327,1,0,0.0024311183144246355
A_24_P940354,1,0,0.05483522420313344
A_24_P940375,1,0,0.0037817396002160996
A_24_P940469,1,0,0.004321988114532685
A_24_P940477,1,0,0.015667206915180983
A_24_P940499,1,0,0.4330091842247434
A_24_P940509,1,0,0.03322528363047002
A_24_P940545,1,0,0.2506753106428957
A_24_P940605,1,0,0.00675310642895732
A_24_P940633,1,0,0.0016207455429497568
A_24_P940656,1,0,0.09238249594813615
A_24_P940738,1,0,0.008914100486223663
A_24_P940763,1,0,0.005402485143165856
A_24_P940857,1,0,0.008103727714748784
A_24_P940915,1,0,0.02106969205834684
A_24_P940952,1,0,0.031334413830361965
A_24_P940999,1,0,0.002701242571582928
A_24_P941012,1,0,0.005942733657482442
A_24_P941020,1,0,0.009724473257698542
A_24_P941040,1,0,0.005402485143165856
A_24_P941245,1,0,0.0035116153430578066
A_24_P941384,1,0,0.0024311183144246355
A_24_P941404,1,0,0.012695840086439762
A_24_P941723,1,0,0.004051863857374392
A_24_P941736,1,0,0.011345218800648298
A_24_P941845,1,0,0.13641274986493787
A_24_P941870,2,0,0.02106969205834684
A_24_P941880,1,0,0.0032414910858995136
A_24_P941977,1,0,0.006482982171799027
A_24_P942036,1,0,0.06699081577525662
A_24_P942199,1,0,0.08157752566180443
A_24_P942312,1,0,0.0018908698001080498
A_24_P942335,1,0,0.004592112371690978
A_24_P942560,1,0,0.0032414910858995136
A_24_P942630,1,0,0.17936250675310642
A_24_P942676,1,0,0.002971366828741221
A_24_P942760,1,0,0.00675310642895732
A_24_P942870,1,0,0.0037817396002160996
A_24_P942890,1,0,0.004051863857374392
A_24_P942933,1,0,0.039978390059427334
A_24_P942954,2,0,0.02215018908698001
A_24_P942974,3,0,0.005942733657482442
A_24_P943026,1,0,0.007293354943273906
A_24_P943129,1,0,0.004862236628849271
A_24_P943183,1,0,0.06996218260399784
A_24_P943205,1,0,0.06726094003241491
A_24_P943370,1,0,0.0010804970286331713
A_24_P943411,2,0,0.04294975688816856
A_24_P943507,1,0,0.0032414910858995136
A_24_P943612,1,0,0.03322528363047002
A_24_P943657,1,0,0.002701242571582928
A_24_P943740,1,0,0.002701242571582928
A_24_P943840,1,0,0.005672609400324149
A_24_P944054,1,0,0.15937331172339275
A_24_P944185,1,0,0.007023230686115613
A_24_P944275,1,0,0.0016207455429497568
A_24_P944378,2,0,0.023230686115613183
A_24_P944402,1,0,0.004051863857374392
A_24_P944472,1,0,0.014586709886547812
A_24_P944490,1,0,0.007833603457590491
A_24_P944502,1,0,0.009184224743381956
A_24_P944582,1,0,0.0035116153430578066
A_24_P944702,1,0,0.0037817396002160996
